"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201602","3호선","가락시장","186982","55615","172051","53368","20160308"
"201602","3호선","경찰병원","170392","32343","169736","33207","20160308"
"201602","3호선","구파발","384522","74764","311838","67946","20160308"
"201602","4호선","당고개","292344","79929","269468","79834","20160308"
"201602","4호선","남태령","25359","7267","18494","6870","20160308"
"201602","4호선","노원","579021","79725","657411","78118","20160308"
"201602","4호선","창동","657959","157130","711610","163890","20160308"
"201602","4호선","쌍문","774649","144881","653073","139458","20160308"
"201602","4호선","수유(강북구청)","1023069","222586","994808","222692","20160308"
"201602","4호선","미아","400296","116223","355755","116051","20160308"
"201602","4호선","미아사거리","764639","168046","741022","168622","20160308"
"201602","4호선","길음","602016","129375","560995","131489","20160308"
"201602","4호선","성신여대입구","620352","91790","575679","88259","20160308"
"201602","4호선","한성대입구","357253","71766","341718","70895","20160308"
"201602","4호선","혜화","1066564","115200","1115561","115657","20160308"
"201602","4호선","동대문","544008","123937","560166","116210","20160308"
"201602","4호선","동대문역사문화공원","557241","56179","508974","51237","20160308"
"201602","2호선","왕십리(성동구청)","486588","52239","427580","44920","20160308"
"201602","2호선","한양대","202664","12921","231815","14214","20160308"
"201602","2호선","뚝섬","358011","56690","379356","57359","20160308"
"201602","2호선","성수","579671","84455","637281","86738","20160308"
"201602","2호선","건대입구","1156979","83099","1278022","87470","20160308"
"201602","2호선","구의","559122","93591","544978","94725","20160308"
"201602","2호선","강변","1288478","126316","1290985","124525","20160308"
"201602","2호선","잠실나루","399910","73838","379766","74313","20160308"
"201602","2호선","잠실","2183204","176020","2017790","164884","20160308"
"201602","2호선","신천","620275","98420","620122","96779","20160308"
"201602","2호선","종합운동장","274321","41967","304899","44037","20160308"
"201602","2호선","삼성","1399594","104186","1447330","98882","20160308"
"201602","2호선","선릉","1299501","172566","1115287","148558","20160308"
"201602","2호선","역삼","1108409","132453","1225824","134500","20160308"
"201602","2호선","강남","2723001","140426","2772119","127187","20160308"
"201602","2호선","교대","863928","140920","950905","152100","20160308"
"201602","2호선","서초","528701","71067","526426","69385","20160308"
"201602","2호선","방배","452670","68888","458351","67945","20160308"
"201602","2호선","사당","1009851","165029","1148052","153893","20160308"
"201602","2호선","낙성대","735759","97332","700626","97449","20160308"
"201602","2호선","서울대입구","1226429","187507","1205483","181428","20160308"
"201602","2호선","봉천","516733","128768","472339","129658","20160308"
"201602","2호선","신림","1814519","218796","1773174","223223","20160308"
"201602","2호선","신대방","645680","108511","607762","111855","20160308"
"201602","2호선","구로디지털단지","1582033","142185","1578364","145082","20160308"
"201602","2호선","대림","758011","102133","788203","105850","20160308"
"201602","2호선","신도림","1568100","176086","1550787","168993","20160308"
"201602","2호선","문래","436468","71071","443138","70212","20160308"
"201602","2호선","영등포구청","484962","90778","489028","88769","20160308"
"201602","2호선","당산","517333","58087","577398","63027","20160308"
"201602","2호선","합정","842525","65295","864917","63984","20160308"
"201602","2호선","홍대입구","2058032","105835","2207971","103126","20160308"
"201602","2호선","신촌","1309035","128298","1338111","126057","20160308"
"201602","2호선","이대","495921","65528","519553","67087","20160308"
"201602","2호선","아현","209226","56553","195560","55522","20160308"
"201602","2호선","충정로","261261","48353","282657","48014","20160308"
"201602","2호선","용답","53344","14376","52880","14200","20160308"
"201602","2호선","신답","26504","8589","30782","9380","20160308"
"201602","4호선","삼각지","105871","26636","137169","28875","20160308"
"201602","4호선","신용산","327402","47446","353367","47840","20160308"
"201602","4호선","이촌","205865","36050","230384","39266","20160308"
"201602","4호선","동작","45180","15597","47665","15653","20160308"
"201602","4호선","총신대입구","486426","121568","548839","129117","20160308"
"201602","4호선","사당","785028","81759","592973","81978","20160308"
"201602","4호선","상계","500063","101349","442640","100259","20160308"
"201602","5호선","방화","163080","38968","154035","37798","20160308"
"201602","5호선","마천","111614","43063","111651","45760","20160308"
"201602","5호선","김포공항","196124","23312","171783","22998","20160308"
"201602","5호선","송정","216640","54703","211780","56541","20160308"
"201602","5호선","마곡","75925","12505","60288","11614","20160308"
"201602","5호선","발산","250847","47198","248952","45080","20160308"
"201602","5호선","우장산","358808","66461","352053","68969","20160308"
"201602","5호선","화곡","676600","118406","620173","114421","20160308"
"201602","5호선","까치산","687990","130057","647853","130803","20160308"
"201602","5호선","신정","340697","50413","264325","49552","20160308"
"201602","5호선","목동","434140","70897","459149","72613","20160308"
"201602","5호선","오목교","626190","71661","670751","70541","20160308"
"201602","5호선","양평","141818","23961","142960","24318","20160308"
"201602","5호선","영등포구청","69523","15287","69715","14793","20160308"
"201602","5호선","영등포시장","157515","64671","175550","66317","20160308"
"201602","5호선","신길","69351","9814","80887","10152","20160308"
"201602","5호선","여의도","547306","45216","609099","44427","20160308"
"201602","5호선","여의나루","156383","22903","170163","22740","20160308"
"201602","5호선","마포","338661","58208","357196","57984","20160308"
"201602","5호선","공덕","298063","41251","314786","38084","20160308"
"201602","5호선","애오개","147478","33880","148487","32175","20160308"
"201602","5호선","충정로","101325","13936","102113","14768","20160308"
"201602","5호선","서대문","377839","65503","394513","62649","20160308"
"201602","5호선","광화문","883635","70697","918814","68709","20160308"
"201602","5호선","종로3가","272829","111385","267139","115005","20160308"
"201602","5호선","을지로4가","101393","35132","116340","36514","20160308"
"201602","5호선","동대문역사문화공원","71478","9682","86486","10369","20160308"
"201602","5호선","청구","86937","22721","85638","18859","20160308"
"201602","5호선","신금호","111551","29679","109424","33771","20160308"
"201602","5호선","행당","183652","41255","159225","37646","20160308"
"201602","5호선","왕십리(성동구청)","119754","20998","149009","20896","20160308"
"201602","5호선","마장","129413","39739","123162","39222","20160308"
"201602","5호선","답십리","370276","71120","332822","69327","20160308"
"201602","5호선","장한평","420911","86042","420966","86941","20160308"
"201602","5호선","군자","263556","31375","296223","35094","20160308"
"201602","5호선","아차산","314586","78357","300698","72501","20160308"
"201602","5호선","광나루","324049","54305","286213","52411","20160308"
"201602","5호선","천호","475053","126530","495205","134604","20160308"
"201602","5호선","강동","440954","79686","366010","71575","20160308"
"201602","5호선","길동","158680","48714","166978","50504","20160308"
"201602","5호선","굽은다리","219622","52424","208497","47909","20160308"
"201602","5호선","명일","172660","52349","172183","53093","20160308"
"201602","5호선","고덕","174993","50105","172730","48462","20160308"
"201602","5호선","상일동","242756","53542","201390","52286","20160308"
"201602","5호선","둔촌동","285685","64735","283830","67392","20160308"
"201602","5호선","올림픽공원","155399","27694","151141","24780","20160308"
"201602","5호선","방이","158558","34520","161639","34714","20160308"
"201602","5호선","오금","83913","14746","84216","14308","20160308"
"201602","5호선","개롱","150517","36309","149574","37049","20160308"
"201602","5호선","거여","149378","42499","139059","40485","20160308"
"201602","5호선","개화산","135139","28732","124641","27491","20160308"
"201602","6호선","응암","387363","91148","373138","90193","20160308"
"201602","6호선","봉화산(서울의료원)","208178","43615","194027","43013","20160308"
"201602","6호선","불광","130117","33876","123799","27290","20160308"
